,iata_code,icao_code,country_code,country_name,latitude,longitude,elev_ft,nrunways,longest_runway_ft,name,traffic_region,source
6706,MZD,,EC,Ecuador,-2.7333300113677983,-78.31670379638672,1770.0,,,Méndez Airport,South America,OurAirports
6707,EDA,,US,United States,55.949653000000005,-133.661012,0.0,,,Edna Bay Seaplane Base,North America,OurAirports
6708,XLW,,DE,Germany,53.144698999999996,8.62444,20.0,,,Lemwerder Airport,Europe,OurAirports
6709,VAC,,DE,Germany,52.908333,8.040556,128.0,,,Varrelbusch Airport,Europe,OurAirports
6710,QHU,,DE,Germany,54.5099983215,9.138333320620001,62.0,,,Husum-Schwesing Airport,Europe,OurAirports
6711,OHR,,DE,Germany,54.68444442749024,8.528332710266112,26.0,,,Wyk auf Föhr Airport,Europe,OurAirports
6712,AUE,,EG,Egypt,28.89900016784668,33.202499389648445,39.0,,,Abu Rudeis Airport,North Africa,OurAirports
6713,ORM,,GB,United Kingdom,52.305301666300004,-0.7930560112,429.0,,,Sywell Aerodrome,Europe,OurAirports
6714,UPV,,GB,United Kingdom,51.2862014771,-1.7820199728,574.0,,,Upavon Aerodrome,Europe,OurAirports
6715,WHS,,GB,United Kingdom,60.37749862670898,-0.9255560040473938,100.0,,,Whalsay Airport,Europe,OurAirports
6716,COL,,GB,United Kingdom,56.601898193400004,-6.617780208589999,21.0,,,Coll Airport,Europe,OurAirports
6717,WEM,,GB,United Kingdom,51.27,0.4,308.0,,,RAF West Malling,Europe,OurAirports
6718,UHF,,GB,United Kingdom,51.9375,-1.2488900423,436.0,,,RAF Upper Heyford,Europe,OurAirports
6719,PME,,GB,United Kingdom,50.835300445600005,-1.16917002201,3.0,,,Fleetlands Heliport,Europe,OurAirports
6720,BWY,,GB,United Kingdom,52.1274986267,1.4347200393700001,85.0,,,RAF Bentwaters,Europe,OurAirports
6721,AYH,,GB,United Kingdom,52.3744010925,-0.219722002745,157.0,,,RAF Alconbury,Europe,OurAirports
6722,GSY,,GB,United Kingdom,53.4467010498,-0.20999999344300002,,,,Binbrook Airfield,Europe,OurAirports
6723,OKH,,GB,United Kingdom,52.735699,-0.6487689999999999,461.0,,,RAF Cottesmore,Europe,OurAirports
6724,BLY,,IE,Ireland,54.2228012085,-10.0307998657,150.0,,,Belmullet Aerodrome,Europe,OurAirports
6725,CLB,,IE,Ireland,53.8484,-9.28037,,,,Castlebar Airport,Europe,OurAirports
6726,KKY,,IE,Ireland,52.65079879760742,-7.296110153198242,319.0,,,Kilkenny Airport,Europe,OurAirports
6727,LTR,,IE,Ireland,54.95130157470703,-7.672830104827881,20.0,,,Letterkenny Airport,Europe,OurAirports
6728,EJT,,MH,Marshall Islands,6.0404,171.9846,30.0,,,Enejit Airport,Pacific South-East Asia,OurAirports
6729,-,,DK,Denmark,55.035,11.375,,,,Vejrø,Europe,OurAirports
6730,GLL,,NO,Norway,60.791066,9.048672,2770.0,,,Gol Airport,Europe,OurAirports
6731,CZW,,PL,Poland,50.884997999999996,19.2047,860.0,,,Częstochowa-Rudniki,Europe,OurAirports
6732,OSZ,,PL,Poland,54.0425,16.2656,249.0,,,Koszalin Zegrze Pomorskie,Europe,OurAirports
6733,QEO,,PL,Poland,49.9399986267,19.0219993591,1316.0,,,Bielsko-Bialo Kaniow Airfield,Europe,OurAirports
6734,ERT,,MN,Mongolia,48.983055555600004,104.150555556,4200.0,,,Erdenet Airport,Central and South-West Asia,OurAirports
6735,VVK,,SE,Sweden,57.77999877929688,16.52359962463379,,,,Västervik Airport,Europe,OurAirports
6736,IDB,,SE,Sweden,61.86970138549805,12.68939971923828,,,,Idre Airport,Europe,OurAirports
6737,GLC,,ET,Ethiopia,6.984439849849999,46.421398162799996,1383.0,,,Geladi Airport,Sub Saharan Africa,OurAirports
6738,SHC,,ET,Ethiopia,14.078100204467773,38.272499084472656,6207.0,,,Shire Inda Selassie Airport,Sub Saharan Africa,OurAirports
6739,SEX,,DE,Germany,49.507,7.8660000000000005,1050.0,,,Sembach Air Base,Europe,OurAirports
6740,ILH,,DE,Germany,49.4738998413,10.388099670399999,1079.0,,,Illesheim Air Base,Europe,OurAirports
6741,EWY,,GB,United Kingdom,51.379,-1.281,400.0,,,RAF Greenham Common,Europe,OurAirports
6742,EXI,,US,United States,58.420502,-135.449005,0.0,,,Excursion Inlet Seaplane Base,North America,OurAirports
6743,RGR,,US,United States,32.452598571799996,-98.68280029299999,1470.0,,,Ranger Municipal Airport,North America,OurAirports
6744,UTE,,ZA,South Africa,-28.273369,26.135835,4400.0,,,Bultfontein Airport,Sub Saharan Africa,OurAirports
6745,CDO,,ZA,South Africa,-32.156700134299996,25.6455993652,3110.0,,,Cradock Airport,Sub Saharan Africa,OurAirports
6746,DUK,,ZA,South Africa,-28.36840057373047,32.24810028076172,210.0,,,Mubatuba Airport,Sub Saharan Africa,OurAirports
6747,EMG,,ZA,South Africa,-28.71999931335449,31.88999938964844,251.0,,,Empangeni Airport,Sub Saharan Africa,OurAirports
6748,ELL,,ZA,South Africa,-23.72669982910156,27.68829917907715,2799.0,,,Ellisras Matimba Airport,Sub Saharan Africa,OurAirports
6749,GIY,,ZA,South Africa,-23.283300399780273,30.649999618530273,1584.0,,,Giyani Airport,Sub Saharan Africa,OurAirports
6750,HLW,,ZA,South Africa,-28.0166049887,32.2751712799,249.0,,,Hluhluwe Airport,Sub Saharan Africa,OurAirports
6751,KOF,,ZA,South Africa,-25.44029998779297,31.93000030517578,541.0,,,Komatipoort Airport,Sub Saharan Africa,OurAirports
6752,FAL,,US,United States,26.5856,-99.13985,358.0,,,Falcon State Airport,North America,OurAirports
6753,LDZ,,ZA,South Africa,-24.7478,31.4743,1300.0,,,Londolozi Airport,Sub Saharan Africa,OurAirports
6754,LUJ,,ZA,South Africa,-31.36669921875,29.58329963684082,1831.0,,,Lusikisiki Airport,Sub Saharan Africa,OurAirports
6755,LCD,,ZA,South Africa,-23.061899185180664,29.86470031738281,3025.0,,,Louis Trichardt Airport,Sub Saharan Africa,OurAirports
6756,MEZ,,ZA,South Africa,-22.356000900300003,29.986200332600003,1904.0,,,Musina(Messina) Airport,Sub Saharan Africa,OurAirports
6757,MZY,,ZA,South Africa,-34.158297999999995,22.058598999999997,531.0,,,Mossel Bay Airport,Sub Saharan Africa,OurAirports
6758,NGL,,ZA,South Africa,-24.389,31.326,3357.0,,,Ngala Airport,Sub Saharan Africa,OurAirports
6759,AFD,,ZA,South Africa,-33.5541992188,26.8777008057,275.0,,,Port Alfred Airport,Sub Saharan Africa,OurAirports
6760,PRK,,ZA,South Africa,-29.6835994720459,22.77059936523437,3100.0,,,Prieska Airport,Sub Saharan Africa,OurAirports
6761,RVO,,ZA,South Africa,-27.547199249267575,24.17250061035156,4715.0,,,Reivilo Airport,Sub Saharan Africa,OurAirports
6762,GSS,,ZA,South Africa,-24.9473754342,31.448847770700002,1276.0,,,Sabi Sabi Airport,Sub Saharan Africa,OurAirports
6763,THY,,ZA,South Africa,-23.07690048217773,30.38360023498535,2021.0,,,Thohoyandou Airport,Sub Saharan Africa,OurAirports
6764,TCU,,ZA,South Africa,-29.317800521850586,26.82279968261719,4941.0,,,Thaba Nchu Tar Airport,Sub Saharan Africa,OurAirports
6765,VYD,,ZA,South Africa,-27.78689956665039,30.79640007019043,3799.0,,,Vryheid Airport,Sub Saharan Africa,OurAirports
6766,LOQ,,BW,Botswana,-25.1981,25.7139,3823.0,,,Lobatse Airport,Sub Saharan Africa,OurAirports
6767,QPH,,BW,Botswana,-22.566999435424805,27.149999618530273,3000.0,,,Palapye Airport,Sub Saharan Africa,OurAirports
6768,SVT,,BW,Botswana,-18.520599365234002,24.076700210570998,3150.0,,,Savuti Airport,Sub Saharan Africa,OurAirports
6769,TBY,,BW,Botswana,-26.033300399780273,22.399999618530273,3179.0,,,Tshabong Airport,Sub Saharan Africa,OurAirports
6770,DJM,,CG,Republic of the Congo,-2.532999992370605,14.75,2595.0,,,Djambala Airport,Sub Saharan Africa,OurAirports
6771,KNJ,,CG,Republic of the Congo,-3.9500000476837163,14.517000198364258,1460.0,,,Kindamba Airport,Sub Saharan Africa,OurAirports
6772,LCO,,CG,Republic of the Congo,-2.450000047683716,14.532999992370605,2756.0,,,Lague Airport,Sub Saharan Africa,OurAirports
6773,MUY,,CG,Republic of the Congo,-4.01487398147583,13.96611213684082,1670.0,,,Mouyondzi Airport,Sub Saharan Africa,OurAirports
6774,SIB,,CG,Republic of the Congo,-3.683000087738037,13.350000381469727,1883.0,,,Sibiti Airport,Sub Saharan Africa,OurAirports
6775,NKY,,CG,Republic of the Congo,-4.223077,13.286347,541.0,,,Yokangassi Airport,Sub Saharan Africa,OurAirports
6776,ANJ,,CG,Republic of the Congo,-2.8499999046325684,13.81700038909912,1870.0,,,Zanaga Airport,Sub Saharan Africa,OurAirports
6777,MSX,,CG,Republic of the Congo,-2.9500000476837163,12.699999809265135,1519.0,,,Mossendjo Airport,Sub Saharan Africa,OurAirports
6778,BOE,,CG,Republic of the Congo,-1.0329999923706057,15.383000373840332,1247.0,,,Boundji Airport,Sub Saharan Africa,OurAirports
6779,EWO,,CG,Republic of the Congo,-0.8830000162124634,14.800000190734865,1503.0,,,Ewo Airport,Sub Saharan Africa,OurAirports
6780,GMM,,CG,Republic of the Congo,-1.829403,15.885237,1509.0,,,Gamboma Airport,Sub Saharan Africa,OurAirports
6781,KEE,,CG,Republic of the Congo,-0.08299999684095383,14.532999992370605,1526.0,,,Kelle Airport,Sub Saharan Africa,OurAirports
6782,MKJ,,CG,Republic of the Congo,-0.017000000923871994,15.583000183105467,1293.0,,,Makoua Airport,Sub Saharan Africa,OurAirports
6783,SOE,,CG,Republic of the Congo,2.0669999122619633,14.133000373840332,1722.0,,,Souanke Airport,Sub Saharan Africa,OurAirports
6784,BTB,,CG,Republic of the Congo,3.0499999523162837,18.5,1168.0,,,Betou Airport,Sub Saharan Africa,OurAirports
6785,KMK,,CG,Republic of the Congo,-3.4830000400543213,12.616999626159668,495.0,,,Makabana Airport,Sub Saharan Africa,OurAirports
6786,FEA,,GB,United Kingdom,60.6033333333,-0.8727777777779999,263.0,,,Fetlar Airport,Europe,OurAirports
6787,CRF,,CF,Central African Republic,4.936999797821045,15.894000053405762,1985.0,,,Carnot Airport,Sub Saharan Africa,OurAirports
6788,BGU,,CF,Central African Republic,4.7849998474121085,22.7810001373291,1706.0,,,Bangassou Airport,Sub Saharan Africa,OurAirports
6789,IRO,,CF,Central African Republic,10.23639965057373,22.716899871826172,1696.0,,,Birao Airport,Sub Saharan Africa,OurAirports
6790,BBY,,CF,Central African Republic,5.846940040588379,20.647499084472656,1549.0,,,Bambari Airport,Sub Saharan Africa,OurAirports
6791,NDL,,CF,Central African Republic,8.427206039428711,20.635156631469727,1631.0,,,N'Délé Airport,Sub Saharan Africa,OurAirports
6792,BOP,,CF,Central African Republic,5.958000183105469,15.63700008392334,3360.0,,,Bouar Airport,Sub Saharan Africa,OurAirports
6793,BIV,,CF,Central African Republic,6.527780055999756,21.98940086364746,1975.0,,,Bria Airport,Sub Saharan Africa,OurAirports
6794,BSN,,CF,Central African Republic,6.492000102996826,17.429000854492188,1637.0,,,Bossangoa Airport,Sub Saharan Africa,OurAirports
6795,ODA,,CF,Central African Republic,8.010560035705566,22.39859962463379,2461.0,,,Ouadda Airport,Sub Saharan Africa,OurAirports
6796,AIG,,CF,Central African Republic,6.519999980926514,23.26000022888184,1975.0,,,Yalinga Airport,Sub Saharan Africa,OurAirports
6797,IMO,,CF,Central African Republic,5.050000190734863,25.149999618530273,1995.0,,,Zemio Airport,Sub Saharan Africa,OurAirports
6798,MKI,,CF,Central African Republic,5.33301019669,25.9319000244,1969.0,,,M'Boki Airport,Sub Saharan Africa,OurAirports
6799,BTG,,CF,Central African Republic,7.314109802246094,18.308799743652344,1378.0,,,Batangafo Airport,Sub Saharan Africa,OurAirports
6800,GDI,,CF,Central African Republic,9.581116999999999,21.728172,1427.0,,,Gordil Airport,Sub Saharan Africa,OurAirports
6801,BMF,,CF,Central African Republic,5.693999767303468,22.80100059509277,1640.0,,,Bakouma Airport,Sub Saharan Africa,OurAirports
6802,ODJ,,CF,Central African Republic,8.899999618530273,22.783000946044922,1985.0,,,Ouanda Djallé Airport,Sub Saharan Africa,OurAirports
6803,RFA,,CF,Central African Republic,4.988609790802002,23.92779922485352,1759.0,,,Rafaï Airport,Sub Saharan Africa,OurAirports
6804,BCF,,CF,Central African Republic,6.517000198364258,18.267000198364254,1532.0,,,Bouca Airport,Sub Saharan Africa,OurAirports
6805,BOZ,,CF,Central African Republic,6.344170093536378,16.3218994140625,2215.0,,,Bozoum Airport,Sub Saharan Africa,OurAirports
6806,GEM,,GQ,Equatorial Guinea,1.685334,11.024394000000001,2165.0,,,President Obiang Nguema International Airport,Sub Saharan Africa,OurAirports
6807,FIN,,PG,Papua New Guinea,-6.621750109,147.85405,60.0,,,Finschhafen Airport,Pacific South-East Asia,OurAirports
6808,NKS,,CM,Cameroon,4.94999980927,9.932999610899998,2641.0,,,Nkongsamba Airport,Sub Saharan Africa,OurAirports
6809,KBI,,CM,Cameroon,2.8738899231,9.9777803421,148.0,,,Kribi Airport,Sub Saharan Africa,OurAirports
6810,MMF,,CM,Cameroon,5.704170227050781,9.306389808654783,413.0,,,Mamfe Airport,Sub Saharan Africa,OurAirports
6811,BLC,,CM,Cameroon,5.89527777778,10.0338888889,4465.0,,,Bali Airport,Sub Saharan Africa,OurAirports
6812,KLE,,CM,Cameroon,10.092499732971193,14.445599555969238,1276.0,,,Kaélé Airport,Sub Saharan Africa,OurAirports
6813,OUR,,CM,Cameroon,4.474999904632568,14.362500190734865,2152.0,,,Batouri Airport,Sub Saharan Africa,OurAirports
6814,GXX,,CM,Cameroon,10.356100082397461,15.237199783325195,,,,Yagoua Airport,Sub Saharan Africa,OurAirports
6815,BTA,,CM,Cameroon,4.548610210418701,13.726099967956545,2133.0,,,Bertoua Airport,Sub Saharan Africa,OurAirports
6816,DSC,,CM,Cameroon,5.449999809265137,10.06700038909912,4593.0,,,Dschang Airport,Sub Saharan Africa,OurAirports
6817,EBW,,CM,Cameroon,2.875999927520752,11.1850004196167,1975.0,,,Ebolowa Airport,Sub Saharan Africa,OurAirports
6818,MMQ,,ZM,Zambia,-8.859169960021973,31.33639907836914,5454.0,,,Mbala Airport,Sub Saharan Africa,OurAirports
6819,FLE,,US,United States,37.284,-77.3448,96.0,,,Fort Lee Army Airfield,North America,OurAirports
6820,JEK,,ZM,Zambia,-15.6334,29.6036,1165.0,,,Jeki Airport,Sub Saharan Africa,OurAirports
6821,KLB,,ZM,Zambia,-14.998299598693848,22.64539909362793,3450.0,,,Kalabo Airport,Sub Saharan Africa,OurAirports
6822,KMZ,,ZM,Zambia,-14.800000190734865,24.783000946044922,3670.0,,,Kaoma Airport,Sub Saharan Africa,OurAirports
6823,LXU,,ZM,Zambia,-14.374799728393555,23.249500274658203,3480.0,,,Lukulu Airport,Sub Saharan Africa,OurAirports
6824,ZGM,,ZM,Zambia,-15.965800285339355,25.93330001831055,3400.0,,,Ngoma Airport,Sub Saharan Africa,OurAirports
6825,SXG,,ZM,Zambia,-16.113,23.2982,3347.0,,,Senanga Airport,Sub Saharan Africa,OurAirports
6826,SJQ,,ZM,Zambia,-17.476299285888672,24.30470085144043,3100.0,,,Sesheke Airport,Sub Saharan Africa,OurAirports
6827,SLI,,ZM,Zambia,-12.173700332641602,26.365100860595703,4551.0,,,Solwesi Airport,Sub Saharan Africa,OurAirports
6828,FLT,,US,United States,62.4525985718,-157.988998413,309.0,,,Flat Airport,North America,OurAirports
6829,BBZ,,ZM,Zambia,-13.537018,23.108092000000003,3538.0,,,Zambezi Airport,Sub Saharan Africa,OurAirports
6830,ULI,,FM,Micronesia (Federated States of),10.0198,139.78999299999998,6.0,,,Ulithi Airport,Pacific South-East Asia,OurAirports
6831,WML,,MG,Madagascar,-20.3553902921,45.5433726311,597.0,,,Malaimbandy Airport,Sub Saharan Africa,OurAirports
6832,VVB,,MG,Madagascar,-19.83300018310547,48.79999923706055,16.0,,,Mahanoro Airport,Sub Saharan Africa,OurAirports
6833,ILK,,MG,Madagascar,-19.58300018310547,48.803001403808594,33.0,,,Atsinanana Airport,Sub Saharan Africa,OurAirports
6834,VAT,,MG,Madagascar,-19.383333,48.95,39.0,,,Vatomandry Airport,Sub Saharan Africa,OurAirports
6835,WBD,,MG,Madagascar,-15.199999809265135,48.48300170898438,820.0,,,Avaratra Airport,Sub Saharan Africa,OurAirports
6836,TTS,,MG,Madagascar,-16.751064000000003,47.619015999999995,1073.0,,,Tsaratanana Airport,Sub Saharan Africa,OurAirports
6837,WBO,,MG,Madagascar,-21.606983764699997,45.136020183599996,820.0,,,Antsoa Airport,Sub Saharan Africa,OurAirports
6838,WMD,,MG,Madagascar,-21.0463049303,44.9404120445,951.0,,,Mandabe Airport,Sub Saharan Africa,OurAirports
6839,IHO,,MG,Madagascar,-22.404720202399997,46.164937019300005,2500.0,,,Ihosy Airport,Sub Saharan Africa,OurAirports
6840,TDV,,MG,Madagascar,-21.700000762939453,43.733001708984375,89.0,,,Samangoky Airport,Sub Saharan Africa,OurAirports
6841,VND,,MG,Madagascar,-23.3507665915,47.581701278699995,45.0,,,Vangaindrano Airport,Sub Saharan Africa,OurAirports
6842,BKU,,MG,Madagascar,-23.732999801635746,44.38899993896485,919.0,,,Betioky Airport,Sub Saharan Africa,OurAirports
6843,AMP,,MG,Madagascar,-24.69969940185547,44.73419952392578,771.0,,,Ampanihy Airport,Sub Saharan Africa,OurAirports
6844,WAK,,MG,Madagascar,-22.296442352199996,44.531536102299995,1411.0,,,Ankazoabo Airport,Sub Saharan Africa,OurAirports
6845,AZZ,,AO,Angola,-7.86221981048584,13.116100311279295,144.0,,,Ambriz Airport,Sub Saharan Africa,OurAirports
6846,GGC,,AO,Angola,-14.105106,21.45083,3700.0,,,Lumbala Airport,Sub Saharan Africa,OurAirports
6847,CFF,,AO,Angola,-8.783610343933105,17.989700317382812,,,,Cafunfo Airport,Sub Saharan Africa,OurAirports
6848,PGI,,AO,Angola,-7.358890056610107,20.80470085144043,2500.0,,,Chitato Airport,Sub Saharan Africa,OurAirports
6849,CTI,,AO,Angola,-15.160300254821776,19.156099319458008,,,,Cuito Cuanavale Airport,Sub Saharan Africa,OurAirports
6850,CXM,,AO,Angola,-8.37360954284668,18.923599243164066,3957.0,,,Camaxilo Airport,Sub Saharan Africa,OurAirports
6851,CAV,,AO,Angola,-11.893099784851074,22.916400909423828,3700.0,,,Cazombo Airport,Sub Saharan Africa,OurAirports
6852,FNE,,PG,Papua New Guinea,-8.54927777778,147.08583333299998,4500.0,,,Fane Airport,Pacific South-East Asia,OurAirports
6853,LZM,,AO,Angola,-9.11596012115,18.0492992401,2904.0,,,Luzamba Airport,Sub Saharan Africa,OurAirports
6854,UAL,,AO,Angola,-10.715800285339355,22.23110008239746,3609.0,,,Luau Airport,Sub Saharan Africa,OurAirports
6855,CEO,,AO,Angola,-11.426400184631348,15.101400375366213,4324.0,,,Waco Kungo Airport,Sub Saharan Africa,OurAirports
6856,ARZ,,AO,Angola,-7.259439945220947,12.863100051879885,69.0,,,N'zeto Airport,Sub Saharan Africa,OurAirports
6857,BGB,,GA,Gabon,-0.1075,11.9438,604.0,,,Booue Airport,Sub Saharan Africa,OurAirports
6858,KDN,,GA,Gabon,-2.400000095367432,11.366999626159668,417.0,,,Ndende Airport,Sub Saharan Africa,OurAirports
6859,FOU,,GA,Gabon,-1.2829999923706057,10.616999626159668,263.0,,,Fougamou Airport,Sub Saharan Africa,OurAirports
6860,MBC,,GA,Gabon,-1.8830000162124636,11.93299961090088,2346.0,,,M'Bigou Airport,Sub Saharan Africa,OurAirports
6861,MGX,,GA,Gabon,-2.433000087738037,11.0,787.0,,,Moabi Airport,Sub Saharan Africa,OurAirports
6862,KDJ,,GA,Gabon,-0.18299999833106995,10.75,164.0,,,Ville Airport,Sub Saharan Africa,OurAirports
6863,MVX,,GA,Gabon,2.150000095367432,12.133000373840332,1969.0,,,Minvoul Airport,Sub Saharan Africa,OurAirports
6864,MFF,,GA,Gabon,-1.5329999923700002,13.2670001984,1877.0,,,Moanda Airport,Sub Saharan Africa,OurAirports
6865,MKB,,GA,Gabon,1.0169999599456787,13.93299961090088,1686.0,,,Mekambo Airport,Sub Saharan Africa,OurAirports
6866,IGE,,GA,Gabon,-1.9223,9.3092,48.0,,,Tchongorove Airport,Sub Saharan Africa,OurAirports
6867,MZC,,GA,Gabon,0.7829999923706055,11.550000190734865,1913.0,,,Mitzic Airport,Sub Saharan Africa,OurAirports
6868,LTL,,GA,Gabon,-0.8266670107841492,12.748600006103516,1585.0,,,Lastourville Airport,Sub Saharan Africa,OurAirports
6869,ZKM,,GA,Gabon,-2.532999992370605,9.767000198364258,10.0,,,Sette Cama Airport,Sub Saharan Africa,OurAirports
6870,FOY,,LR,Liberia,8.3513,-10.2269,1480.0,,,Foya Airport,Sub Saharan Africa,OurAirports
6871,ANO,,MZ,Mozambique,-16.181869506835938,39.94521713256836,121.0,,,Angoche Airport,Sub Saharan Africa,OurAirports
6872,PDD,,MZ,Mozambique,-26.828552246094,32.837707519531,92.0,,,Ponta do Ouro Airport,Sub Saharan Africa,OurAirports
6873,VJB,,MZ,Mozambique,-25.037799835205078,33.62739944458008,,,,Xai-Xai Airport,Sub Saharan Africa,OurAirports
6874,JCA,,FR,France,43.5359992980957,7.037360191345215,,,,Croisette Heliport,Europe,OurAirports
6875,FSL,,AU,Australia,-18.1321,125.7873,414.0,,,Fossil Downs Airport,Pacific South-East Asia,OurAirports
6876,FSN,,US,United States,42.221000000000004,-87.81700000000001,685.0,,,Haley Army Airfield,North America,OurAirports
6877,DEI,,SC,Seychelles,-3.8022199999999997,55.666901,10.0,,,Denis Island Airport,Sub Saharan Africa,OurAirports
6878,FRK,,SC,Seychelles,-4.583,55.950001,610.0,,,Frégate Island Airport,Sub Saharan Africa,OurAirports
6879,OGR,,TD,Chad,10.288100242614746,15.381099700927734,1076.0,,,Bongor Airport,Sub Saharan Africa,OurAirports
